"","poll.end.date","poll.source","prime.minister","opposition.leader","variable","value"
"11628",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Others",6
"11629",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",52
"11630",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",48
"11631",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",62
"11632",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",32
"11633",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",37
"11634",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",50
"11635",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",65
"11636",2003-01-14,"Nielsen","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",27
"11637",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",45.5
"11638",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",40
"11639",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",8.5
"11640",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3.5
"11641",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11642",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",4.5
"11643",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50
"11644",2003-01-12,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",50
"11645",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",46.5
"11646",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",38.5
"11647",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",9
"11648",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2.5
"11649",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",2
"11650",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5
"11651",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50.5
"11652",2002-12-15,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",49.5
"11653",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",39
"11654",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",5
"11655",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",44
"11656",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",37
"11657",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",8
"11658",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",1
"11659",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11660",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",9
"11661",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",52
"11662",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",48
"11663",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",58
"11664",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",33
"11665",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",32
"11666",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",48
"11667",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",58
"11668",2002-12-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",19
"11669",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",37
"11670",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",5
"11671",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",42
"11672",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",38
"11673",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",6
"11674",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11675",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11676",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",11
"11677",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50
"11678",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",50
"11679",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",58
"11680",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",31
"11681",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",34
"11682",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",43
"11683",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",57
"11684",2002-12-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",18
"11685",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",48.5
"11686",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",35
"11687",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",9.5
"11688",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11689",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11690",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5.5
"11691",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",53
"11692",2002-11-17,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",47
"11693",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",42
"11694",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",3
"11695",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",45
"11696",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",37
"11697",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",7
"11698",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11699",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11700",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",8
"11701",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",52.24
"11702",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",47.76
"11703",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",60
"11704",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",31
"11705",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",34
"11706",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",45
"11707",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",59
"11708",2002-11-17,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",19
"11709",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",49
"11710",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",35
"11711",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",10
"11712",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3.5
"11713",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11714",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",4
"11715",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",52.5
"11716",2002-11-03,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",47.5
"11717",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",41
"11718",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",5
"11719",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",46
"11720",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",34
"11721",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",7
"11722",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11723",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",11
"11724",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",54.28
"11725",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",45.72
"11726",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",65
"11727",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",26
"11728",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",34
"11729",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",45
"11730",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",63
"11731",2002-11-03,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",18
"11732",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",46
"11733",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",40
"11734",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",9
"11735",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11736",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11737",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",3.5
"11738",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",49
"11739",2002-11-01,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",51
"11740",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",45
"11741",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",38.5
"11742",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",10.5
"11743",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2.5
"11744",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11745",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5
"11746",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",49
"11747",2002-10-20,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",51
"11748",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",41
"11749",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",6
"11750",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",47
"11751",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",34
"11752",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",8
"11753",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11754",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",9
"11755",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",54.47
"11756",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",45.53
"11757",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",62
"11758",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",30
"11759",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",42
"11760",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",37
"11761",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",61
"11762",2002-10-20,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",18
"11763",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",43.5
"11764",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",39.5
"11765",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",10
"11766",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",4
"11767",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11768",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",4
"11769",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",49
"11770",2002-10-06,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",51
"11771",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",37
"11772",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",4
"11773",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",41
"11774",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",39
"11775",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",7
"11776",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11777",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",11
"11778",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",49.28
"11779",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",50.72
"11780",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",52
"11781",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",38
"11782",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",36
"11783",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",39
"11784",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",54
"11785",2002-09-29,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",23
"11786",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",44.5
"11787",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",39
"11788",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",9.5
"11789",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3.5
"11790",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11791",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5
"11792",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",48.5
"11793",2002-09-22,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",51.5
"11794",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",38
"11795",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",4
"11796",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",42
"11797",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",36
"11798",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",8
"11799",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11800",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11801",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",10
"11802",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50.9
"11803",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",49.1
"11804",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",53
"11805",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",35
"11806",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",34
"11807",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",39
"11808",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",56
"11809",2002-09-15,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",20
"11810",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",43.5
"11811",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",41
"11812",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",9
"11813",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11814",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",2
"11815",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5.5
"11816",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",47
"11817",2002-09-08,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",53
"11818",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",37
"11819",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",4
"11820",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",41
"11821",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",41
"11822",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",5
"11823",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",2
"11824",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11825",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",10
"11826",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",55
"11827",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",36
"11828",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",35
"11829",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",40
"11830",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",55
"11831",2002-09-01,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",22
"11832",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",42
"11833",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",42
"11834",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",8
"11835",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11836",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1.5
"11837",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5.5
"11838",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",46
"11839",2002-08-25,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",54
"11840",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",39
"11841",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",5
"11842",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",44
"11843",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",38
"11844",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",4
"11845",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",4
"11846",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11847",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",9
"11848",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",51.72
"11849",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",48.28
"11850",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",55
"11851",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",34
"11852",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",35
"11853",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",42
"11854",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",57
"11855",2002-08-18,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",22
"11856",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",43.5
"11857",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",41.5
"11858",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",7
"11859",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",4
"11860",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",2
"11861",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5
"11862",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",47.5
"11863",2002-08-11,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",52.5
"11864",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",39
"11865",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",2
"11866",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",41
"11867",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",37
"11868",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",6
"11869",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11870",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11871",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",12
"11872",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50.46
"11873",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",49.54
"11874",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",54
"11875",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",37
"11876",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",31
"11877",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (LOTO)",43
"11878",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (PM)",55
"11879",2002-08-04,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Preferred Prime Minister (LOTO)",20
"11880",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition",46.5
"11881",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","ALP",39.5
"11882",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Greens",6.5
"11883",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3.5
"11884",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",2
"11885",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Others",5.5
"11886",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",50
"11887",2002-07-28,"Morgan","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",50
"11888",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Liberal",38
"11889",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","National",3
"11890",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition",41
"11891",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","ALP",40
"11892",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Greens",6
"11893",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Democrats",3
"11894",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Pauline Hanson One Nation",1
"11895",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Others",9
"11896",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Coalition (2pp)",48.87
"11897",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Labor (2pp)",51.13
"11898",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (PM)",52
"11899",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Dissatisfied (PM)",39
"11900",2002-07-21,"Newspoll","MR JOHN HOWARD","MR SIMON CREAN","Satisfied (LOTO)",34
